State,District,Sub-District
Uttar Pradesh,Bareilly,Meerganj
Uttar Pradesh,Bareilly,Nawabganj
Uttar Pradesh,Basti,Basti
Uttar Pradesh,Basti,Bhanpur
Uttar Pradesh,Basti,Harraiya
Uttar Pradesh,Basti,Rudhauli
Uttar Pradesh,Bijnor,Bijnor
Uttar Pradesh,Bijnor,Chandpur
Uttar Pradesh,Bijnor,Dhampur
Uttar Pradesh,Bijnor,Nagina
Uttar Pradesh,Bijnor,Najibabad
Uttar Pradesh,Budaun,Bilsi 
Uttar Pradesh,Budaun,Bisauli
Uttar Pradesh,Budaun,Budaun
Uttar Pradesh,Budaun,Dataganj
Uttar Pradesh,Budaun,Gunnaur
Uttar Pradesh,Budaun,Sahaswan
Uttar Pradesh,Bulandshahr,Anupshahr
Uttar Pradesh,Bulandshahr,Bulandshahr
Uttar Pradesh,Bulandshahr,Debai 
Uttar Pradesh,Bulandshahr,Khurja
Uttar Pradesh,Bulandshahr,Shikarpur 
Uttar Pradesh,Bulandshahr,Siana
Uttar Pradesh,Bulandshahr,Sikandrabad
Uttar Pradesh,Chandauli ,Chakia
Uttar Pradesh,Chandauli ,Chandauli
Uttar Pradesh,Chandauli ,Sakaldiha
Uttar Pradesh,Chitrakoot ,Karwi
Uttar Pradesh,Chitrakoot ,Mau
Uttar Pradesh,Deoria,Barhaj 
Uttar Pradesh,Deoria,Bhatpar Rani 
Uttar Pradesh,Deoria,Deoria
Uttar Pradesh,Deoria,Rudrapur
Uttar Pradesh,Deoria,Salempur
Uttar Pradesh,Etah,Aliganj
Uttar Pradesh,Etah,Etah
Uttar Pradesh,Etah,Jalesar
Uttar Pradesh,Etah,Kasganj
Uttar Pradesh,Etah,Patiyali
Uttar Pradesh,Etawah,Bharthana
Uttar Pradesh,Etawah,Chakarnagar 
Uttar Pradesh,Etawah,Etawah
Uttar Pradesh,Etawah,Jaswantnagar 
Uttar Pradesh,Etawah,Saifai 
Uttar Pradesh,Faizabad,Bikapur
Uttar Pradesh,Faizabad,Faizabad
Uttar Pradesh,Faizabad,Milkipur 
Uttar Pradesh,Faizabad,Rudauli
Uttar Pradesh,Faizabad,Sohawal 
Uttar Pradesh,Farrukhabad,Amritpur 
Uttar Pradesh,Farrukhabad,Farrukhabad
Uttar Pradesh,Farrukhabad,Kaimganj
Uttar Pradesh,Fatehpur,Bindki
Uttar Pradesh,Fatehpur,Fatehpur
Uttar Pradesh,Fatehpur,Khaga
Uttar Pradesh,Firozabad,Firozabad
Uttar Pradesh,Firozabad,Jasrana
Uttar Pradesh,Firozabad,Shikohabad
Uttar Pradesh,Firozabad,Tundla 
Uttar Pradesh,Gautam Buddha Nagar ,Dadri
Uttar Pradesh,Gautam Buddha Nagar ,Gautam Buddha Nagar 
Uttar Pradesh,Gautam Buddha Nagar ,Jewar 
Uttar Pradesh,Ghaziabad,Garhmukteshwar
Uttar Pradesh,Ghaziabad,Ghaziabad
Uttar Pradesh,Ghaziabad,Hapur
Uttar Pradesh,Ghaziabad,Modinagar
Uttar Pradesh,Ghazipur,Ghazipur
Uttar Pradesh,Ghazipur,Jakhanian 
Uttar Pradesh,Ghazipur,Mohammadabad
Uttar Pradesh,Ghazipur,Saidpur
Uttar Pradesh,Ghazipur,Zamania
Uttar Pradesh,Gonda,Colonelganj
Uttar Pradesh,Gonda,Gonda
Uttar Pradesh,Gonda,Mankapur
Uttar Pradesh,Gonda,Tarabganj
Uttar Pradesh,Gorakhpur,Bansgaon
Uttar Pradesh,Gorakhpur,Campierganj 
Uttar Pradesh,Gorakhpur,Chauri Chaura
Uttar Pradesh,Gorakhpur,Gola
Uttar Pradesh,Gorakhpur,Gorakhpur
Uttar Pradesh,Gorakhpur,Khajani
Uttar Pradesh,Gorakhpur,Sahjanwa
Uttar Pradesh,Hamirpur,Hamirpur
Uttar Pradesh,Hamirpur,Maudaha
Uttar Pradesh,Hamirpur,Rath
Uttar Pradesh,Hapur,dhaulana
Uttar Pradesh,Hapur,Garhmukteshwar Hapur
Uttar Pradesh,Hardoi,Bilgram
Uttar Pradesh,Hardoi,Hardoi
Uttar Pradesh,Hardoi,Sandila
Uttar Pradesh,Hardoi,Sawayajpur 
Uttar Pradesh,Hardoi,Shahabad
Uttar Pradesh,Hathras ,Hathras
Uttar Pradesh,Hathras ,Sadabad
Uttar Pradesh,Hathras ,Sasni 
Uttar Pradesh,Hathras ,Sikandra Rao
Uttar Pradesh,Jalaun,Jalaun
Uttar Pradesh,Jalaun,Kalpi
Uttar Pradesh,Jalaun,Konch
Uttar Pradesh,Jalaun,Madhogarh 
Uttar Pradesh,Jalaun,Orai
Uttar Pradesh,Jaunpur,Badlapur
Uttar Pradesh,Jaunpur,Jaunpur
Uttar Pradesh,Jaunpur,Kerakat
Uttar Pradesh,Jaunpur,Machhlishahr
Uttar Pradesh,Jaunpur,Mariahu
Uttar Pradesh,Jaunpur,Shahganj
Uttar Pradesh,Jhansi,Garautha
Uttar Pradesh,Jhansi,Jhansi
Uttar Pradesh,Jhansi,Mauranipur
Uttar Pradesh,Jhansi,Moth
Uttar Pradesh,Jhansi,Tahrauli 
Uttar Pradesh,Jyotiba Phule Nagar ,Amroha
Uttar Pradesh,Jyotiba Phule Nagar ,Dhanaura
Uttar Pradesh,Jyotiba Phule Nagar ,Hasanpur
Uttar Pradesh,Kannauj ,Chhibramau
Uttar Pradesh,Kannauj ,Kannauj
Uttar Pradesh,Kannauj ,Tirwa 
Uttar Pradesh,Kanpur Dehat,Akbarpur
Uttar Pradesh,Kanpur Dehat,Bhognipur
Uttar Pradesh,Kanpur Dehat,Derapur
Uttar Pradesh,Kanpur Dehat,Rasulabad
Uttar Pradesh,Kanpur Dehat,Sikandra 
Uttar Pradesh,Kanpur Nagar,Bilhaur
Uttar Pradesh,Kanpur Nagar,Ghatampur
Uttar Pradesh,Kanpur Nagar,Kanpur
Uttar Pradesh,Kashiram Nagar,Kashganj
Uttar Pradesh,Kashiram Nagar,Patyali
Uttar Pradesh,Kaushambi ,Chail
Uttar Pradesh,Kaushambi ,Manjhanpur
Uttar Pradesh,Kaushambi ,Sirathu
Uttar Pradesh,Kheri,Dhaurahara
Uttar Pradesh,Kheri,Gola Gokaran Nath
Uttar Pradesh,Kheri,Lakhimpur
Uttar Pradesh,Kheri,Mohammdi
Uttar Pradesh,Kheri,Nighasan
Uttar Pradesh,Kushinagar ,Hata
Uttar Pradesh,Kushinagar ,Kasya 
Uttar Pradesh,Kushinagar ,Padrauna
Uttar Pradesh,Kushinagar ,Tamkuhi Raj
Uttar Pradesh,Lakhimpur Kheri,Mohammadi
Uttar Pradesh,Lakhimpur Kheri,palia
Uttar Pradesh,Lalitpur,Lalitpur
Uttar Pradesh,Lalitpur,Mahroni
Uttar Pradesh,Lalitpur,Talbehat
Uttar Pradesh,Lucknow,Bakshi Ka Talab
Uttar Pradesh,Lucknow,Lucknow
Uttar Pradesh,Lucknow,Malihabad
Uttar Pradesh,Lucknow,Mohanlalganj
Uttar Pradesh,Maharajganj,Maharajganj
Uttar Pradesh,Maharajganj,Nautanwa
Uttar Pradesh,Maharajganj,Nichlaul
Uttar Pradesh,Maharajganj,Pharenda
Uttar Pradesh,Mahoba ,Charkhari
Uttar Pradesh,Mahoba ,Kulpahar
Uttar Pradesh,Mahoba ,Mahoba
Uttar Pradesh,Mainpuri,Bhogaon
Uttar Pradesh,Mainpuri,Karhal
Uttar Pradesh,Mainpuri,Mainpuri
Uttar Pradesh,Mathura,Chhata
Uttar Pradesh,Mathura,Gobardhan
Uttar Pradesh,Mathura,Mahavan
Uttar Pradesh,Mathura,Mat
Uttar Pradesh,Mathura,Mathura
Uttar Pradesh,Mau,Ghosi
Uttar Pradesh,Mau,Madhuban 
Uttar Pradesh,Mau,Maunath Bhanjan
Uttar Pradesh,Mau,Muhammadabad Gohna
Uttar Pradesh,Meerut,Mawana
Uttar Pradesh,Meerut,Meerut
Uttar Pradesh,Meerut,Sardhana
Uttar Pradesh,Mirzapur,Chunar
Uttar Pradesh,Mirzapur,Lalganj
Uttar Pradesh,Mirzapur,Marihan
Uttar Pradesh,Mirzapur,Mirzapur
Uttar Pradesh,Moradabad,Bilari
Uttar Pradesh,Moradabad,Chandausi
Uttar Pradesh,Moradabad,Moradabad
Uttar Pradesh,Moradabad,Sambhal
Uttar Pradesh,Moradabad,Thakurdwara
Uttar Pradesh,Muzaffarnagar,Budhana
Uttar Pradesh,Muzaffarnagar,Jansath
Uttar Pradesh,Muzaffarnagar,Kairana
Uttar Pradesh,Muzaffarnagar,khatauli
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar
Uttar Pradesh,Muzaffarnagar,Shamli 
Uttar Pradesh,Pilibhit,Bisalpur
Uttar Pradesh,Pilibhit,Pilibhit
Uttar Pradesh,Pilibhit,Puranpur
Uttar Pradesh,Pratapgarh,Kunda
Uttar Pradesh,Pratapgarh,Lalganj Ajhara
Uttar Pradesh,Pratapgarh,Patti
Uttar Pradesh,Pratapgarh,Pratapgarh
Uttar Pradesh,Pratapgarh,Raniganj
Uttar Pradesh,Rae Bareli,Dalmau
Uttar Pradesh,Rae Bareli,Lalganj
Uttar Pradesh,Rae Bareli,Maharajganj
Uttar Pradesh,Rae Bareli,Rae Bareli
Uttar Pradesh,Rae Bareli,Salon
Uttar Pradesh,Rae Bareli,Tiloi
Uttar Pradesh,Rae Bareli,Unchahar 
Uttar Pradesh,Rampur,Bilaspur
Uttar Pradesh,Rampur,Milak
Uttar Pradesh,Rampur,Rampur
Uttar Pradesh,Rampur,Shahabad
Uttar Pradesh,Rampur,Suar
Uttar Pradesh,Saharanpur,Behat
Uttar Pradesh,Saharanpur,Deoband
Uttar Pradesh,Saharanpur,Nakur
Uttar Pradesh,Saharanpur,Saharanpur
Uttar Pradesh,Sambhal,sambhal
Uttar Pradesh,Sant Kabir Nagar ,Ghanghata 
Uttar Pradesh,Sant Kabir Nagar ,Khalilabad
Uttar Pradesh,Sant Kabir Nagar ,Mehdawal 
Uttar Pradesh,Sant Ravidas Nagar ,Bhadohi
Uttar Pradesh,Sant Ravidas Nagar ,Gyanpur
Uttar Pradesh,Shahjahanpur,Jalalabad
Uttar Pradesh,Shahjahanpur,Powayan
Uttar Pradesh,Shahjahanpur,Shahjahanpur
Uttar Pradesh,Shahjahanpur,Tilhar
Uttar Pradesh,shamli,shamli
Uttar Pradesh,Shrawasti ,Bhinga
Uttar Pradesh,Shrawasti ,Ikauna 
Uttar Pradesh,Shrawasti ,Payagpur 
Uttar Pradesh,Siddharthnagar,Bansi
Uttar Pradesh,Siddharthnagar,Domariyaganj
Uttar Pradesh,Siddharthnagar,Itwa
Uttar Pradesh,Siddharthnagar,Naugarh
Uttar Pradesh,Siddharthnagar,Shohratgarh 
Uttar Pradesh,Sitapur,Biswan
Uttar Pradesh,Sitapur,Laharpur
Uttar Pradesh,Sitapur,Mahmudabad
Uttar Pradesh,Sitapur,Misrikh
Uttar Pradesh,Sitapur,Sidhauli
Uttar Pradesh,Sitapur,Sitapur
Uttar Pradesh,Sonbhadra,Dudhi
Uttar Pradesh,Sonbhadra,Ghorawal 
Uttar Pradesh,Sonbhadra,Robertsganj
Uttar Pradesh,Sultanpur,Amethi
Uttar Pradesh,Sultanpur,Gauriganj
Uttar Pradesh,Sultanpur,Jaisinghpur
Uttar Pradesh,Sultanpur,Kadipur
Uttar Pradesh,Sultanpur,Lambhuwa 
Uttar Pradesh,Sultanpur,Musafirkhana
Uttar Pradesh,Sultanpur,Sultanpur
Uttar Pradesh,Unnao,Bighapur 
Uttar Pradesh,Unnao,Hasanganj
Uttar Pradesh,Unnao,Purwa
Uttar Pradesh,Unnao,Safipur
Uttar Pradesh,Unnao,Unnao
Uttar Pradesh,Varanasi,Pindra 
Uttar Pradesh,Varanasi,Varanasi
Uttarakhand,Almora,Almora
Uttarakhand,Almora,Bhanoli
Uttarakhand,Almora,Bhikia Sain
Uttarakhand,Almora,Chowkhutiya
Uttarakhand,Almora,Dwarahat
Uttarakhand,Almora,Jainti
Uttarakhand,Almora,Ranikhet
Uttarakhand,Almora,Salt
Uttarakhand,Almora,Someshwar
Uttarakhand,Bageshwar,Bageshwar
Uttarakhand,Bageshwar,Garud
Uttarakhand,Bageshwar,Kaafligair
Uttarakhand,Bageshwar,Kanda
Uttarakhand,Bageshwar,Kapkot
Uttarakhand,Chamoli,Chamoli
Uttarakhand,Chamoli,Gair Sain
Uttarakhand,Chamoli,Ghat
Uttarakhand,Chamoli,Joshimath
Uttarakhand,Chamoli,Karnaprayag
Uttarakhand,Chamoli,Pokhari
Uttarakhand,Chamoli,Tharali
Uttarakhand,Champawat,Barakot
Uttarakhand,Champawat,Champawat
Uttarakhand,Champawat,Lohaghat
Uttarakhand,Champawat,Pati
Uttarakhand,Champawat,Purnagiri
Uttarakhand,Dehradun,Chakrata
Uttarakhand,Dehradun,Dehradun
Uttarakhand,Dehradun,Kalsi
Uttarakhand,Dehradun,Rishikesh
Uttarakhand,Dehradun,Tyuni
Uttarakhand,Dehradun,Vikasnagar
Uttarakhand,Haridwar,Haridwar
Uttarakhand,Haridwar,Laksar
Uttarakhand,Haridwar,Roorkee
Uttarakhand,Nainital,Betaalghat
Uttarakhand,Nainital,Dhari
Uttarakhand,Nainital,Haldwani
Uttarakhand,Nainital,Kaladhungi
Uttarakhand,Nainital,Kosya Kutauli
Uttarakhand,Nainital,Lalkuan
Uttarakhand,Nainital,Nainital
Uttarakhand,Nainital,Ramnagar
Uttarakhand,Pauri,Chowbatakhal
Uttarakhand,Pauri,Dhoomakot
Uttarakhand,Pauri,Kotdwara
Uttarakhand,Pauri,Lansdowne
Uttarakhand,Pauri,Pauri
Uttarakhand,Pauri,Satpuli
Uttarakhand,Pauri,Srinagar
Uttarakhand,Pauri,Thali Sain
Uttarakhand,Pauri,Yamakeshwar
Uttarakhand,Pithoragarh,Berinag
Uttarakhand,Pithoragarh,Devalthal
Uttarakhand,Pithoragarh,Dharchula
Uttarakhand,Pithoragarh,Didihat
Uttarakhand,Pithoragarh,Gangolihat
Uttarakhand,Pithoragarh,Kanalichhina
Uttarakhand,Pithoragarh,Munsiari
Uttarakhand,Pithoragarh,Pithoragarh
Uttarakhand,Rudraprayag,Jakholi
Uttarakhand,Rudraprayag,Rudraprayag
Uttarakhand,Rudraprayag,Ukhimath
Uttarakhand,Tehri Garhwal,Devprayag
Uttarakhand,Tehri Garhwal,Dhanolti
Uttarakhand,Tehri Garhwal,Gaja
Uttarakhand,Tehri Garhwal,Ghansali
Uttarakhand,Tehri Garhwal,Jakhnidhar
Uttarakhand,Tehri Garhwal,Kandisaur
Uttarakhand,Tehri Garhwal,nainbagh
Uttarakhand,Tehri Garhwal,Narendranagar
Uttarakhand,Tehri Garhwal,Pratapnagar
Uttarakhand,Tehri Garhwal,Tehri
Uttarakhand,Udham Singh Nagar,Bajpur
Uttarakhand,Udham Singh Nagar,Gadarpur
Uttarakhand,Udham Singh Nagar,Jaspur
Uttarakhand,Udham Singh Nagar,Kashipur
Uttarakhand,Udham Singh Nagar,Khatima
Uttarakhand,Udham Singh Nagar,Kichha
Uttarakhand,Udham Singh Nagar,Sitarganj
Uttarakhand,Uttarkashi,Badkot
Uttarakhand,Uttarkashi,Bhatwari
Uttarakhand,Uttarkashi,Chinyalisound
Uttarakhand,Uttarkashi,Dunda
Uttarakhand,Uttarkashi,Mori
Uttarakhand,Uttarkashi,Puraula
Uttarakhand,Uttarkashi,Rajgarhi
West Bengal,24 Parganas,North 24 Parganas
West Bengal,Alipurduar,alipurduar
West Bengal,Alipurduar,Alipurduar
West Bengal,Bankura,Bankura - I
West Bengal,Bankura,Bankura - II
West Bengal,Bankura,Barjora
West Bengal,Bankura,Chhatna
West Bengal,Bankura,Gangajalghati
West Bengal,Bankura,Hirbandh
West Bengal,Bankura,Indpur
West Bengal,Bankura,Indus
West Bengal,Bankura,Jaypur
West Bengal,Bankura,Khatra
West Bengal,Bankura,Kotulpur
West Bengal,Bankura,Mejhia
West Bengal,Bankura,Onda
West Bengal,Bankura,Patrasayer
West Bengal,Bankura,Raipur
West Bengal,Bankura,Ranibundh
West Bengal,Bankura,Saltora
West Bengal,Bankura,Sarenga
West Bengal,Bankura,Simlapal
West Bengal,Bankura,Sonamukhi
West Bengal,Bankura,Taldangra
West Bengal,Bankura,Vishnupur
West Bengal,Barddhaman,Asansol
West Bengal,Barddhaman,Ausgram - I
West Bengal,Barddhaman,Ausgram - II
West Bengal,Barddhaman,Barabani
West Bengal,Barddhaman,Bhatar
West Bengal,Barddhaman,Burdwan - I
West Bengal,Barddhaman,Burdwan - II
West Bengal,Barddhaman,Faridpur Durgapur
West Bengal,Barddhaman,Galsi - I
West Bengal,Barddhaman,Galsi - II
West Bengal,Barddhaman,Jamalpur
West Bengal,Barddhaman,Jamuria
West Bengal,Barddhaman,Kalna - I
West Bengal,Barddhaman,Kalna - II
West Bengal,Barddhaman,Kanksa
West Bengal,Barddhaman,Katwa - I
West Bengal,Barddhaman,Katwa - II
West Bengal,Barddhaman,Ketugram - I
West Bengal,Barddhaman,Ketugram - II
West Bengal,Barddhaman,Khandaghosh
West Bengal,Barddhaman,Mangolkote
West Bengal,Barddhaman,Manteswar
West Bengal,Barddhaman,Memari - I
West Bengal,Barddhaman,Memari - II
West Bengal,Barddhaman,Ondal
West Bengal,Barddhaman,Pandabeswar
West Bengal,Barddhaman,Purbasthali - I
West Bengal,Barddhaman,Purbasthali - II
West Bengal,Barddhaman,Raina - I
West Bengal,Barddhaman,Raina - II
West Bengal,Barddhaman,Raniganj
West Bengal,Barddhaman,Salanpur
West Bengal,Birbhum,Bolpur sriniketan
West Bengal,Birbhum,Dubrajpur
West Bengal,Birbhum,Illambazar
West Bengal,Birbhum,Khoyrasol
West Bengal,Birbhum,Labpur
West Bengal,Birbhum,Mayureswar - I
West Bengal,Birbhum,Mayureswar - II
West Bengal,Birbhum,Mohammad Bazar
West Bengal,Birbhum,Murarai - I
West Bengal,Birbhum,Murarai - II
West Bengal,Birbhum,Nalhati - I
West Bengal,Birbhum,Nalhati - II
West Bengal,Birbhum,Nanoor
West Bengal,Birbhum,Rajnagar
West Bengal,Birbhum,Rampurhat - I
West Bengal,Birbhum,Rampurhat - II
West Bengal,Birbhum,Sainthia
West Bengal,Birbhum,Suri - I
West Bengal,Birbhum,Suri - II
West Bengal,Dakshin Dinajpur ,Balurghat
West Bengal,Dakshin Dinajpur ,Bansihari
West Bengal,Dakshin Dinajpur ,Gangarampur
West Bengal,Dakshin Dinajpur ,Harirampur
West Bengal,Dakshin Dinajpur ,Hilli
West Bengal,Dakshin Dinajpur ,Kumarganj
West Bengal,Dakshin Dinajpur ,Kushmundi
West Bengal,Dakshin Dinajpur ,Tapan
West Bengal,Darjiling,Darjeeling Pulbazar
West Bengal,Darjiling,Gorubathan
West Bengal,Darjiling,Jorebunglow Sukiapokhri
West Bengal,Darjiling,Kalimpong - II
West Bengal,Darjiling,Kalimpong -I
West Bengal,Darjiling,Kharibari
West Bengal,Darjiling,Kurseong
West Bengal,Darjiling,Matigara
West Bengal,Darjiling,Mirik
West Bengal,Darjiling,Naxalbari
West Bengal,Darjiling,Phansidewa
West Bengal,Darjiling,Rangli Rangliot
West Bengal,East Medinipur,Bhagawanpur - I
West Bengal,East Medinipur,Bhagawanpur - II
West Bengal,East Medinipur,Binpur - I
West Bengal,East Medinipur,Binpur - II
West Bengal,East Medinipur,Chandrakona - I
West Bengal,East Medinipur,Chandrakona - II
West Bengal,East Medinipur,Contai - I
West Bengal,East Medinipur,Contai - II
West Bengal,East Medinipur,Contai - III
West Bengal,East Medinipur,Dantan - I
West Bengal,East Medinipur,Dantan - II
West Bengal,East Medinipur,Daspur - I
West Bengal,East Medinipur,Daspur - II
West Bengal,East Medinipur,Debra
West Bengal,East Medinipur,Egra - I
West Bengal,East Medinipur,Egra - II
West Bengal,East Medinipur,Garbeta - I
West Bengal,East Medinipur,Garbeta - II
West Bengal,East Medinipur,Garbeta - III
West Bengal,East Medinipur,Ghatal
West Bengal,East medinipur,Gopiballavpur - I
West Bengal,East medinipur,Gopiballavpur - II
West Bengal,East medinipur,Jamboni
West Bengal,East Medinipur,Jhargram
West Bengal,East Medinipur,Keshiary
West Bengal,East Medinipur,Keshpur
West Bengal,East Medinipur,Kharagpur - I
West Bengal,East Medinipur,Kharagpur - II
West Bengal,East Medinipur,Khejuri - I
West Bengal,East Medinipur,Khejuri - II
West Bengal,East Medinipur,Mahisadal
West Bengal,East Medinipur,Midnapore
West Bengal,East Medinipur,Mohanpur
West Bengal,East Medinipur,Moyna
West Bengal,East Medinipur,Nanda Kumar
West Bengal,East Medinipur,Nandigram - I
West Bengal,East Medinipur,Nandigram - II
West Bengal,East Medinipur,Nandigram - III
West Bengal,East Medinipur,Narayangarh
West Bengal,East medinipur,Nayagram
West Bengal,East Medinipur,Panskura - I
West Bengal,East Medinipur,Panskura - II
West Bengal,East Medinipur,Pingla
West Bengal,East Medinipur,Potashpur - I
West Bengal,East Medinipur,Potashpur - II
West Bengal,East Medinipur,Ramnagar - I
West Bengal,East Medinipur,Ramnagar - II
West Bengal,East Medinipur,Sabang
West Bengal,East medinipur,Sahid Matangini
West Bengal,East Medinipur,Salbani
West Bengal,East Medinipur,Sankrail
West Bengal,East Medinipur,Sutahata - I
West Bengal,East Medinipur,Sutahata - II
West Bengal,East medinipur,Tamluk
West Bengal,Howrah,Amta - I
West Bengal,Howrah,Amta - II
West Bengal,Howrah,Bagnan - I
West Bengal,Howrah,Bagnan - II
West Bengal,Howrah,Bally Jagachha
West Bengal,Howrah,Domjur
West Bengal,Howrah,Jagatballavpur
West Bengal,Howrah,Panchla
West Bengal,Howrah,Sankrail
West Bengal,Howrah,Shyampur - I
West Bengal,Howrah,Shyampur - II
West Bengal,Howrah,Udaynarayanpur
West Bengal,Howrah,Uluberia - I
West Bengal,Howrah,Uluberia - II
West Bengal,Hugli,Arambag
West Bengal,Hugli,Balagarh
West Bengal,Hugli,Chanditala - I
West Bengal,Hugli,Chanditala - II
West Bengal,Hugli,Chinsurah - Magra
West Bengal,Hugli,Dhaniakhali
West Bengal,Hugli,Goghat - I
West Bengal,Hugli,Goghat - II
West Bengal,Hugli,Haripal
West Bengal,Hugli,Jangipara
West Bengal,Hugli,Khanakul - I
West Bengal,Hugli,Khanakul - II
West Bengal,Hugli,Pandua
West Bengal,Hugli,Polba - Dadpur
West Bengal,Hugli,Pursura
West Bengal,Hugli,Serampur Uttarpara
West Bengal,Hugli,Singur
West Bengal,Hugli,Tarakeswar
West Bengal,Jalpaiguri,Alipurduar - I
West Bengal,Jalpaiguri,Alipurduar - II
West Bengal,Jalpaiguri,Dhupguri
West Bengal,Jalpaiguri,Falakata
West Bengal,Jalpaiguri,Jalpaiguri
West Bengal,Jalpaiguri,Kalchini
West Bengal,Jalpaiguri,Kumargram
West Bengal,Jalpaiguri,Madarihat
West Bengal,Jalpaiguri,mal
West Bengal,Jalpaiguri,Mal
West Bengal,Jalpaiguri,Matiali
West Bengal,Jalpaiguri,Maynaguri
West Bengal,Jalpaiguri,Nagrakata
West Bengal,Jalpaiguri,Rajganj
West Bengal,Jalpaiguri,rajgunj
West Bengal,Koch Bihar,Cooch Behar - I
West Bengal,Koch Bihar,Cooch Behar - II
West Bengal,Koch Bihar,Dinhata - I
West Bengal,Koch Bihar,Dinhata - II
West Bengal,Koch Bihar,Haldibari
West Bengal,Koch Bihar,Mathabhanga - I
West Bengal,Koch Bihar,Mathabhanga - II
West Bengal,Koch Bihar,Mekliganj
West Bengal,Koch Bihar,Sitai
West Bengal,Koch Bihar,Sitalkuchi
West Bengal,Koch Bihar,Tufanganj - I
West Bengal,Koch Bihar,Tufanganj - II
West Bengal,Kolkata,kolkata
West Bengal,Maldah,Bamangola
West Bengal,Maldah,Chanchal - I
West Bengal,Maldah,Chanchal - II
West Bengal,Maldah,English Bazar
West Bengal,Maldah,Gazole
West Bengal,Maldah,Habibpur
West Bengal,Maldah,Harishchandrapur - I
West Bengal,Maldah,Harishchandrapur - II
West Bengal,Maldah,Kaliachak - I
West Bengal,Maldah,Kaliachak - II
West Bengal,Maldah,Kaliachak - III
West Bengal,Maldah,Maldah (old)
West Bengal,Maldah,Manikchak
West Bengal,Maldah,Ratua - I
West Bengal,Maldah,Ratua - II
West Bengal,Medinipur,Kharagpur- I
West Bengal,Murshidabad,Beldanga - I
West Bengal,Murshidabad,Beldanga - II
West Bengal,Murshidabad,Berhampore
West Bengal,Murshidabad,Bhagawangola - I
West Bengal,Murshidabad,Bhagawangola - II
West Bengal,Murshidabad,Bharatpur - I
West Bengal,Murshidabad,Bharatpur - II
West Bengal,Murshidabad,Burwan
West Bengal,Murshidabad,Domkal
West Bengal,Murshidabad,Farakka
West Bengal,Murshidabad,Hariharpara
West Bengal,Murshidabad,Jalangi
West Bengal,Murshidabad,Kandi
West Bengal,Murshidabad,Khargram
West Bengal,Murshidabad,Lalgola
West Bengal,Murshidabad,Murshidabad jiaganj
West Bengal,Murshidabad,Nabagram
West Bengal,Murshidabad,Nawda
West Bengal,Murshidabad,Raghunathganj - I
West Bengal,Murshidabad,Raghunathganj - II
West Bengal,Murshidabad,Raninagar - I
West Bengal,Murshidabad,Raninagar - II
West Bengal,Murshidabad,Sagardighi
West Bengal,Murshidabad,Samserganj
West Bengal,Murshidabad,Suti - I
West Bengal,Murshidabad,Suti - II
West Bengal,Nadia,Chakdah
West Bengal,Nadia,Chapra
West Bengal,Nadia,Hanskhali
West Bengal,Nadia,Haringhata
West Bengal,Nadia,Kaliganj
West Bengal,Nadia,Karimpur - I
West Bengal,Nadia,Karimpur - II
West Bengal,Nadia,Krishnaganj
West Bengal,Nadia,Krishnagar - I
West Bengal,Nadia,Krishnagar - II
West Bengal,Nadia,Nabadwip
West Bengal,Nadia,Nakashipara
West Bengal,Nadia,Ranaghat - I
West Bengal,Nadia,Ranaghat - II
West Bengal,Nadia,Santipur
West Bengal,Nadia,Tehatta - I
West Bengal,Nadia,Tehatta - II
West Bengal,North Twenty Four Parganas,Amdanga
West Bengal,North Twenty Four Parganas,Baduria
West Bengal,North Twenty Four Parganas,Bagda
West Bengal,North Twenty Four Parganas,Barasat - I
West Bengal,North Twenty Four Parganas,Barasat - II
West Bengal,North Twenty Four Parganas,Barrackpur - I
West Bengal,North Twenty Four Parganas,Barrackpur - II
West Bengal,North Twenty Four Parganas,Basirhat - I
West Bengal,North Twenty Four Parganas,Basirhat - II
West Bengal,North Twenty Four Parganas,Bongaon
West Bengal,North Twenty Four Parganas,Deganga
West Bengal,North Twenty Four Parganas,Gaighata
West Bengal,North Twenty Four Parganas,Habra - I
West Bengal,North Twenty Four Parganas,Habra - II
West Bengal,North Twenty Four Parganas,Haroa
West Bengal,North Twenty Four Parganas,Hasnabad
West Bengal,North Twenty Four Parganas,Hingalganj
West Bengal,North Twenty Four Parganas,Minakhan
West Bengal,North Twenty Four Parganas,Rajarhat
West Bengal,North Twenty Four Parganas,Sandeskhali - I
West Bengal,North Twenty Four Parganas,Sandeskhali - II
West Bengal,North Twenty Four Parganas,Swarupnagar
West Bengal,paschim Bardhaman,barabani
West Bengal,paschim Bardhaman,Durgapur
West Bengal,paschim Bardhaman,Faridpur-Durgapur
